Dataset,Classifier,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,train_time,test_time
jEdit_4.0_4.2,MLP,0.6181818181818182,0.6909090909090909,0.7636363636363637,0.7454545454545455,0.5925925925925926,0.6821548821548822,0.06758205678273067,0.28197550773620605,0.009567022323608398
shuttle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.995,0.9925,0.9925,1.0,0.9925,0.9945,0.00291547594742263,0.01508474349975586,0.006271839141845703
shuttle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.94,0.9625,0.94,0.935,0.95,0.9455,0.009797958971132717,0.07774233818054199,0.04359149932861328
shuttle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.9925,0.99,0.9825,0.985,0.99,0.9879999999999999,0.003674234614174767,0.013571739196777344,0.03394317626953125
shuttle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.9675,0.985,0.9725,0.9575,0.9675,0.9700000000000001,0.008944271909999147,2.1613645553588867,0.0075266361236572266
shuttle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.8825,0.8125,0.715,0.84,0.915,0.8329999999999999,0.06865493427278188,0.027161836624145508,0.00641942024230957
shuttle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.9975,0.9975,0.99,0.9925,0.995,0.9945,0.002915475947422668,4.190318584442139,0.009294748306274414
user-knowledge,DecisionTree,0.8518518518518519,0.8148148148148148,0.9012345679012346,0.9,0.95,0.8835802469135802,0.04632114559450817,0.01026463508605957,0.005650758743286133
user-knowledge,SVM,0.8888888888888888,0.8641975308641975,0.9012345679012346,0.9125,0.9375,0.9008641975308642,0.024353905466616844,0.018389225006103516,0.010880708694458008
user-knowledge,KNN,0.8148148148148148,0.8271604938271605,0.8641975308641975,0.8125,0.825,0.8287345679012346,0.018608423735710516,0.007268428802490234,0.011797189712524414
user-knowledge,LogisticRegression,0.8148148148148148,0.7530864197530864,0.8395061728395061,0.75,0.8125,0.7939814814814815,0.035933932755035404,0.04366707801818848,0.006327152252197266
user-knowledge,Perceptron,0.654320987654321,0.43209876543209874,0.7160493827160493,0.6125,0.375,0.5579938271604938,0.1315809338124867,0.01959991455078125,0.0067844390869140625
user-knowledge,MLP,0.9012345679012346,0.8888888888888888,0.9259259259259259,0.9625,0.9875,0.9332098765432099,0.03700041914104924,3.8943333625793457,0.008761167526245117
yeast_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.5622895622895623,0.5252525252525253,0.43097643097643096,0.4612794612794613,0.5472972972972973,0.5054190554190554,0.05073739513390449,0.028016328811645508,0.007052898406982422
yeast_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.6195286195286195,0.5892255892255892,0.569023569023569,0.5858585858585859,0.625,0.5977272727272727,0.021242162469508174,0.16213560104370117,0.09081006050109863
yeast_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.5892255892255892,0.5454545454545454,0.5252525252525253,0.5488215488215489,0.5844594594594594,0.5586427336427336,0.024442194593850497,0.011887073516845703,0.023211956024169922
yeast_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.5858585858585859,0.5387205387205387,0.5117845117845118,0.5420875420875421,0.5777027027027027,0.5512307762307762,0.027188087989706417,0.15732955932617188,0.007696628570556641
yeast_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.367003367003367,0.5488215488215489,0.4511784511784512,0.5218855218855218,0.3547297297297297,0.4487237237237237,0.07860195493231044,0.04176521301269531,0.007345676422119141
yeast_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.6296296296296297,0.6127946127946128,0.5454545454545454,0.5824915824915825,0.6621621621621622,0.6065065065065065,0.03993952837440948,12.303621053695679,0.008289575576782227
FOREX_eurchf-day-Close,DecisionTree,0.4768392370572207,0.5313351498637602,0.553133514986376,0.5163934426229508,0.5409836065573771,0.523736990217537,0.026353976612374864,0.08129310607910156,0.007281303405761719
FOREX_eurchf-day-Close,SVM,0.5367847411444142,0.5204359673024523,0.5204359673024523,0.5245901639344263,0.5163934426229508,0.5237280564613392,0.007024137049158381,0.24125242233276367,0.13624930381774902
FOREX_eurchf-day-Close,KNN,0.5258855585831063,0.5367847411444142,0.55858310626703,0.5300546448087432,0.5327868852459017,0.536818987209839,0.011447550716474597,0.011725902557373047,0.01434326171875
FOREX_eurchf-day-Close,LogisticRegression,0.5068119891008175,0.5286103542234333,0.5286103542234333,0.5409836065573771,0.5136612021857924,0.5237355012581707,0.01210720681923106,0.05855298042297363,0.0071718692779541016
FOREX_eurchf-day-Close,Perceptron,0.5177111716621253,0.47956403269754766,0.5204359673024523,0.5191256830601093,0.4808743169398907,0.5035422343324251,0.01906719436897586,0.011405467987060547,0.0064699649810791016
FOREX_eurchf-day-Close,MLP,0.5095367847411444,0.5122615803814714,0.5367847411444142,0.5136612021857924,0.4781420765027322,0.5100772769911109,0.018713917306151646,0.5031356811523438,0.008532285690307617
kdd_ipums_la_97-small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.7975,0.82,0.8675,0.815,0.84,0.828,0.023947860029656123,0.039931535720825195,0.0067369937896728516
kdd_ipums_la_97-small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.685,0.7075,0.68,0.7125,0.7125,0.6995,0.014089002803605357,0.2559640407562256,0.11444520950317383
kdd_ipums_la_97-small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.8475,0.825,0.85,0.84,0.865,0.8455,0.013076696830622035,0.007967233657836914,0.05618596076965332
kdd_ipums_la_97-small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.8725,0.845,0.87,0.87,0.8575,0.8630000000000001,0.010416333327999842,1.2102878093719482,0.008431434631347656
kdd_ipums_la_97-small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.7375,0.715,0.635,0.6925,0.665,0.6890000000000001,0.03614553914385563,0.012743711471557617,0.0063784122467041016
kdd_ipums_la_97-small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.83,0.86,0.8125,0.8425,0.82,0.833,0.016837458240482744,0.5552115440368652,0.009577751159667969
volcanoes-a4,DecisionTree,0.8448844884488449,0.8811881188118812,0.8679867986798679,0.8844884488448845,0.8547854785478548,0.8666666666666666,0.015138409163273556,0.017859697341918945,0.006070613861083984
volcanoes-a4,SVM,0.900990099009901,0.900990099009901,0.900990099009901,0.900990099009901,0.900990099009901,0.9009900990099011,1.1102230246251565e-16,0.09811902046203613,0.047669172286987305
volcanoes-a4,KNN,0.8943894389438944,0.900990099009901,0.900990099009901,0.900990099009901,0.900990099009901,0.8996699669966997,0.002640264026402628,0.008464336395263672,0.012952327728271484
volcanoes-a4,LogisticRegression,0.900990099009901,0.900990099009901,0.900990099009901,0.900990099009901,0.900990099009901,0.9009900990099011,1.1102230246251565e-16,1.3959839344024658,0.007306814193725586
volcanoes-a4,Perceptron,0.900990099009901,0.8778877887788779,0.900990099009901,0.900990099009901,0.900990099009901,0.8963696369636963,0.009240924092409264,0.02232813835144043,0.0057163238525390625
volcanoes-a4,MLP,0.900990099009901,0.8613861386138614,0.900990099009901,0.900990099009901,0.900990099009901,0.8930693069306932,0.015841584158415852,0.7753281593322754,0.008165121078491211
FOREX_eurnzd-day-High,DecisionTree,0.5395095367847411,0.6321525885558583,0.5601092896174863,0.592896174863388,0.5683060109289617,0.5785947201500872,0.03177482372319853,0.08983373641967773,0.0075838565826416016
FOREX_eurnzd-day-High,SVM,0.5667574931880109,0.5803814713896458,0.5628415300546448,0.6065573770491803,0.6092896174863388,0.5851654978335642,0.019491981565956547,0.2370927333831787,0.1457664966583252
FOREX_eurnzd-day-High,KNN,0.547683923705722,0.5313351498637602,0.5300546448087432,0.5273224043715847,0.5655737704918032,0.5403939786483226,0.014470628690471471,0.014838218688964844,0.019043445587158203
FOREX_eurnzd-day-High,LogisticRegression,0.7111716621253406,0.7084468664850136,0.7185792349726776,0.7049180327868853,0.7295081967213115,0.7145247986182458,0.008734018616443599,1.1004536151885986,0.008742809295654297
FOREX_eurnzd-day-High,Perceptron,0.5722070844686649,0.6948228882833788,0.5191256830601093,0.6502732240437158,0.6885245901639344,0.6249906940039607,0.06862333075867447,0.015244483947753906,0.006056547164916992
FOREX_eurnzd-day-High,MLP,0.5858310626702997,0.5831062670299727,0.6065573770491803,0.5491803278688525,0.5819672131147541,0.5813284495466119,0.01840566591666605,0.9693787097930908,0.008843660354614258
pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.96,0.9525,0.9575,0.97,0.965,0.961,0.0060415229867972695,0.032651662826538086,0.006160259246826172
pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.9325,0.9225,0.9075,0.9325,0.9225,0.9235000000000001,0.009165151389911688,0.18142366409301758,0.07532095909118652
pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.95,0.935,0.9325,0.9425,0.92,0.9359999999999999,0.010074720839804917,0.009103775024414062,0.058451175689697266
pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.88,0.8975,0.8625,0.8775,0.86,0.8755,0.013546217184144048,1.1213548183441162,0.00890970230102539
pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.7825,0.77,0.755,0.69,0.8075,0.761,0.039452503089157744,0.023990631103515625,0.008472204208374023
pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.9775,0.97,0.965,0.97,0.9775,0.9720000000000001,0.004847679857416359,3.8770627975463867,0.009495258331298828
hayes-roth_clean,DecisionTree,0.6875,0.8125,0.84375,0.78125,0.84375,0.79375,0.05796011559684815,0.008132457733154297,0.005331277847290039
hayes-roth_clean,SVM,0.8125,0.78125,0.84375,0.71875,0.71875,0.775,0.049999999999999996,0.01116633415222168,0.007812738418579102
hayes-roth_clean,KNN,0.6875,0.5625,0.65625,0.59375,0.625,0.625,0.04419417382415922,0.006560564041137695,0.010249137878417969
hayes-roth_clean,LogisticRegression,0.625,0.46875,0.53125,0.5,0.5,0.525,0.053764532919016415,0.04248166084289551,0.006363391876220703
hayes-roth_clean,Perceptron,0.59375,0.40625,0.46875,0.375,0.59375,0.4875,0.09185586535436918,0.014419794082641602,0.005620479583740234
hayes-roth_clean,MLP,0.78125,0.75,0.8125,0.8125,0.8125,0.79375,0.024999999999999998,1.8827424049377441,0.008701562881469727
GesturePhaseSegmentationProcessed_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.435,0.4125,0.4475,0.47,0.4075,0.4345,0.0229891278651453,0.2054426670074463,0.00876760482788086
GesturePhaseSegmentationProcessed_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.5025,0.5,0.4875,0.5025,0.4825,0.495,0.008366600265340743,0.44084835052490234,0.17215204238891602
GesturePhaseSegmentationProcessed_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.5025,0.515,0.5325,0.545,0.485,0.516,0.021248529360875797,0.009699821472167969,0.0585169792175293
GesturePhaseSegmentationProcessed_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.4475,0.45,0.4325,0.4775,0.455,0.4525,0.014577379737113245,0.03806948661804199,0.0067179203033447266
GesturePhaseSegmentationProcessed_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.21,0.155,0.425,0.2975,0.445,0.3065,0.11451637437502114,0.04185152053833008,0.006745815277099609
GesturePhaseSegmentationProcessed_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.495,0.4925,0.4675,0.48,0.4925,0.48550000000000004,0.01041633332799982,22.368048667907715,0.009734869003295898
glass_clean,DecisionTree,0.5581395348837209,0.5813953488372093,0.6744186046511628,0.7209302325581395,0.7619047619047619,0.6593576965669989,0.07855845297378275,0.010737895965576172,0.0054662227630615234
glass_clean,SVM,0.3488372093023256,0.37209302325581395,0.3488372093023256,0.3488372093023256,0.35714285714285715,0.3551495016611296,0.009061914748827806,0.013922452926635742,0.008577346801757812
glass_clean,KNN,0.6744186046511628,0.627906976744186,0.6511627906976745,0.6511627906976745,0.7619047619047619,0.6733111849390919,0.0466748178673332,0.006722927093505859,0.011020183563232422
glass_clean,LogisticRegression,0.5581395348837209,0.5348837209302325,0.7209302325581395,0.6046511627906976,0.7619047619047619,0.6361018826135105,0.08981603986789163,1.0933067798614502,0.007566690444946289
glass_clean,Perceptron,0.13953488372093023,0.4186046511627907,0.3488372093023256,0.3488372093023256,0.3333333333333333,0.3178294573643411,0.09392329445495169,0.020025968551635742,0.005841732025146484
glass_clean,MLP,0.6744186046511628,0.6046511627906976,0.7441860465116279,0.6511627906976745,0.7857142857142857,0.6920265780730898,0.06498053516756226,2.1841723918914795,0.008898019790649414
covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.66,0.625,0.6825,0.6725,0.72,0.672,0.030878795313289013,0.0558476448059082,0.00680088996887207
covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.65,0.62,0.705,0.67,0.685,0.666,0.029223278392404912,0.25771331787109375,0.14955854415893555
covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.6825,0.6625,0.74,0.7075,0.7075,0.7,0.026172504656604808,0.01206064224243164,0.03489494323730469
covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.58,0.6025,0.6575,0.6075,0.6525,0.62,0.030083217912982636,0.07828831672668457,0.006991863250732422
covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.505,0.6125,0.57,0.5625,0.5075,0.5515,0.04070012284993746,0.012144804000854492,0.0067691802978515625
covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.73,0.72,0.735,0.6875,0.7325,0.721,0.017507141400011597,4.8236541748046875,0.008070945739746094
heart-switzerland,DecisionTree,0.4,0.2,0.36,0.375,0.4583333333333333,0.35866666666666663,0.08612265155643496,0.009267330169677734,0.0057373046875
heart-switzerland,SVM,0.4,0.4,0.4,0.375,0.375,0.39,0.012247448713915901,0.011721134185791016,0.006669044494628906
heart-switzerland,KNN,0.32,0.28,0.32,0.3333333333333333,0.3333333333333333,0.31733333333333336,0.019595917942265405,0.006893634796142578,0.01096796989440918
heart-switzerland,LogisticRegression,0.24,0.36,0.36,0.375,0.375,0.34199999999999997,0.051439284598446745,1.0547566413879395,0.007779121398925781
heart-switzerland,Perceptron,0.36,0.28,0.2,0.25,0.3333333333333333,0.2846666666666667,0.057333333333333326,0.018101215362548828,0.006491899490356445
heart-switzerland,MLP,0.44,0.2,0.48,0.25,0.4583333333333333,0.3656666666666667,0.11662665980717177,1.8188693523406982,0.008648395538330078
volcanoes-e2,DecisionTree,0.875,0.8379629629629629,0.8472222222222222,0.8518518518518519,0.8611111111111112,0.8546296296296297,0.012627946015727663,0.016002655029296875,0.006288290023803711
volcanoes-e2,SVM,0.9120370370370371,0.9120370370370371,0.9120370370370371,0.9074074074074074,0.9120370370370371,0.9111111111111111,0.0018518518518518602,0.06395363807678223,0.027768373489379883
volcanoes-e2,KNN,0.9074074074074074,0.9120370370370371,0.9120370370370371,0.9074074074074074,0.9074074074074074,0.9092592592592593,0.0022680460581325826,0.007641792297363281,0.012466669082641602
volcanoes-e2,LogisticRegression,0.9120370370370371,0.9120370370370371,0.9120370370370371,0.9074074074074074,0.9120370370370371,0.9111111111111111,0.0018518518518518602,1.3643534183502197,0.008403778076171875
volcanoes-e2,Perceptron,0.9120370370370371,0.9120370370370371,0.9120370370370371,0.9074074074074074,0.9120370370370371,0.9111111111111111,0.0018518518518518602,0.02162790298461914,0.007040977478027344
volcanoes-e2,MLP,0.9120370370370371,0.9120370370370371,0.9120370370370371,0.9074074074074074,0.9120370370370371,0.9111111111111111,0.0018518518518518602,0.7086796760559082,0.009353160858154297
Estimation_of_Obesity_Levels,DecisionTree,0.9243498817966903,0.9383886255924171,0.933649289099526,0.9170616113744076,0.9289099526066351,0.9284718720939352,0.007382742241650022,0.04711103439331055,0.008484363555908203
Estimation_of_Obesity_Levels,SVM,0.8486997635933806,0.8696682464454977,0.8696682464454977,0.8672985781990521,0.8530805687203792,0.8616830806807615,0.00896246943178669,0.28357434272766113,0.16192269325256348
Estimation_of_Obesity_Levels,KNN,0.83451536643026,0.7938388625592417,0.8080568720379147,0.8056872037914692,0.8222748815165877,0.8128746372670946,0.014099053380718672,0.018039226531982422,0.054471492767333984
Estimation_of_Obesity_Levels,LogisticRegression,0.6170212765957447,0.5284360189573459,0.5971563981042654,0.5545023696682464,0.580568720379147,0.5755369567409498,0.031223772601662075,2.311716318130493,0.009624242782592773
Estimation_of_Obesity_Levels,Perceptron,0.3735224586288416,0.4194312796208531,0.35545023696682465,0.3886255924170616,0.38388625592417064,0.38418316471155034,0.02098325386765198,0.048377275466918945,0.008484840393066406
Estimation_of_Obesity_Levels,MLP,0.806146572104019,0.7109004739336493,0.7914691943127962,0.7843601895734598,0.7393364928909952,0.766442584562984,0.03561865985808841,2.3891632556915283,0.011137723922729492
meta_ensembles.arff,DecisionTree,0.4,0.4666666666666667,0.6,0.5333333333333333,0.5714285714285714,0.5142857142857142,0.0725311724367991,0.013408184051513672,0.006339073181152344
meta_ensembles.arff,SVM,0.6,0.6,0.6,0.6,0.6428571428571429,0.6085714285714285,0.01714285714285717,0.009792327880859375,0.006951808929443359
meta_ensembles.arff,KNN,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.6,0.7142857142857143,0.6095238095238096,0.07202922057595824,0.007841348648071289,0.02362966537475586
